Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785096684,100,,Aggregated,4.700000,0.000000,7300,9600,9900,10000,11000,11000,12000,12000,12000,12000,12000,81,0,7300,7522.164912345576,142.01870000033523,11809.538500001509,204.20987654320987
1785096685,100,,Aggregated,6.100000,0.000000,7900,9900,10000,10000,11000,12000,13000,13000,13000,13000,13000,92,0,7700,7933.030986956395,142.01870000033523,13133.529599999747,204.02173913043478
1785096686,100,,Aggregated,7.000000,0.000000,8800,10000,11000,11000,12000,12000,13000,14000,14000,14000,14000,100,0,8200,8227.258599999883,142.01870000033523,14050.707399999737,204.72
1785096687,100,,Aggregated,7.700000,0.000000,9100,10000,11000,12000,12000,13000,14000,14000,15000,15000,15000,110,0,8800,8535.40367363628,142.01870000033523,14813.878599999953,205.85454545454544
1785096688,100,,Aggregated,8.000000,0.000000,8800,10000,11000,12000,13000,14000,15000,15000,16000,16000,16000,122,0,8800,8715.261883606461,142.01870000033523,16106.632799999716,205.80327868852459
1785096689,100,,Aggregated,8.500000,0.000000,8800,10000,11000,12000,13000,14000,16000,16000,16000,16000,16000,134,0,8700,8832.654868656626,142.01870000033523,16106.632799999716,205.76119402985074
1785096690,100,,Aggregated,9.400000,0.000000,8300,10000,11000,12000,14000,15000,16000,17000,17000,17000,17000,147,0,8300,8952.886991836673,142.01870000033523,17115.36840000008,205.9251700680272
1785096691,100,,Aggregated,9.800000,0.000000,8300,10000,11000,12000,14000,15000,16000,17000,17000,17000,17000,155,0,8300,8964.029328387025,142.01870000033523,17115.36840000008,207.4258064516129
1785096692,100,,Aggregated,10.900000,0.000000,8300,10000,11000,12000,14000,16000,17000,17000,18000,18000,18000,161,0,8300,9047.164475776313,142.01870000033523,18238.587399999233,208.45341614906832
1785096694,100,,Aggregated,11.100000,0.000000,8300,10000,11000,12000,14000,16000,17000,17000,18000,18000,18000,166,0,8300,9043.460995783047,142.01870000033523,18238.587399999233,208.18072289156626
1785096695,100,,Aggregated,10.900000,0.000000,8400,10000,11000,12000,14000,16000,17000,20000,20000,20000,20000,175,0,8400,9133.055782857069,142.01870000033523,19985.935700000482,209.56
1785096696,100,,Aggregated,9.200000,0.000000,8600,10000,11000,12000,14000,16000,17000,20000,20000,20000,20000,189,0,8600,9167.427844973485,142.01870000033523,19985.935700000482,207.67724867724868
1785096697,100,,Aggregated,8.900000,0.000000,8700,10000,11000,12000,14000,16000,17000,18000,20000,20000,20000,202,0,8600,9165.922905940555,142.01870000033523,19985.935700000482,206.79207920792078
1785096698,100,,Aggregated,9.400000,0.000000,8700,10000,11000,12000,14000,16000,17000,18000,20000,20000,20000,218,0,8700,9241.68301513757,142.01870000033523,19985.935700000482,205.59633027522935
1785096699,100,,Aggregated,9.400000,0.000000,8700,10000,11000,12000,14000,16000,17000,18000,20000,20000,20000,227,0,8700,9265.077924669553,142.01870000033523,19985.935700000482,205.97797356828193
1785096700,100,,Aggregated,10.000000,0.000000,8700,10000,11000,12000,14000,16000,17000,18000,20000,20000,20000,236,0,8700,9274.520323305054,142.01870000033523,19985.935700000482,205.57627118644066
1785096701,100,,Aggregated,10.300000,0.000000,8700,10000,11000,12000,15000,16000,17000,18000,20000,20000,20000,250,0,8700,9309.575614399993,142.01870000033523,19985.935700000482,205.088
1785096702,100,,Aggregated,9.600000,0.000000,8400,10000,11000,12000,15000,16000,17000,18000,20000,20000,20000,267,0,8400,9236.61205393257,142.01870000033523,19985.935700000482,204.32584269662922
1785096703,100,,Aggregated,9.800000,0.000000,8300,9900,11000,12000,14000,16000,17000,18000,20000,20000,20000,281,0,8300,9120.350217793562,142.01870000033523,19985.935700000482,204.58718861209965
1785096704,100,,Aggregated,10.500000,0.000000,8200,9900,11000,12000,14000,16000,17000,18000,20000,20000,20000,296,0,8200,9012.5134101351,142.01870000033523,19985.935700000482,204.32432432432432
1785096705,100,,Aggregated,11.800000,0.000000,8200,9900,11000,12000,14000,15000,17000,17000,20000,20000,20000,307,0,8200,8931.742666775213,142.01870000033523,19985.935700000482,204.26384364820848
1785096706,100,,Aggregated,12.600000,0.000000,8100,9900,11000,12000,14000,15000,17000,17000,20000,20000,20000,320,0,8100,8868.393718749976,142.01870000033523,19985.935700000482,203.84375
1785096707,100,,Aggregated,13.000000,0.000000,8100,9800,11000,12000,14000,15000,17000,17000,20000,20000,20000,328,0,8100,8811.617789329244,142.01870000033523,19985.935700000482,204.60365853658536
1785096708,100,,Aggregated,12.800000,0.000000,8100,9800,11000,12000,14000,15000,17000,17000,20000,20000,20000,338,0,8000,8762.288848224835,142.01870000033523,19985.935700000482,204.44970414201183
1785096709,100,,Aggregated,12.500000,0.000000,7900,9700,11000,12000,14000,15000,17000,17000,20000,20000,20000,350,0,7900,8697.594353714263,142.01870000033523,19985.935700000482,204.98857142857142
1785096710,100,,Aggregated,11.900000,0.000000,7900,9600,11000,12000,14000,15000,16000,17000,20000,20000,20000,363,0,7900,8694.194474931104,142.01870000033523,19985.935700000482,204.5922865013774
1785096711,100,,Aggregated,12.000000,0.000000,7800,9600,11000,12000,14000,15000,16000,17000,20000,20000,20000,376,0,7800,8639.936956914868,142.01870000033523,19985.935700000482,205.17021276595744
1785096712,100,,Aggregated,12.400000,0.000000,7700,9600,11000,13000,14000,15000,16000,17000,20000,20000,20000,389,0,7700,8600.77145347042,142.01870000033523,19985.935700000482,205.25192802056554
1785096713,100,,Aggregated,12.700000,0.000000,7700,9600,11000,13000,14000,15000,16000,17000,20000,20000,20000,407,0,7700,8603.629949877135,142.01870000033523,19985.935700000482,205.25552825552825
1785096714,100,,Aggregated,12.300000,0.000000,7600,9600,11000,13000,14000,15000,16000,17000,20000,20000,20000,420,0,7600,8552.828869761886,142.01870000033523,19985.935700000482,205.75238095238095
1785096715,100,,Aggregated,12.100000,0.000000,7600,9600,11000,13000,14000,15000,16000,17000,20000,20000,20000,438,0,7500,8458.722214611857,142.01870000033523,19985.935700000482,205.7351598173516
1785096716,100,,Aggregated,12.200000,0.000000,7500,9400,11000,13000,14000,15000,16000,17000,20000,20000,20000,460,0,7500,8365.290312608671,142.01870000033523,19985.935700000482,205.2
1785096717,100,,Aggregated,12.400000,0.000000,7400,9400,11000,13000,14000,15000,16000,17000,20000,20000,20000,478,0,7400,8266.169928661064,142.01870000033523,19985.935700000482,205.94979079497907
1785096718,100,,Aggregated,13.900000,0.000000,7400,9200,11000,13000,14000,15000,16000,17000,20000,20000,20000,497,0,7400,8172.127389537199,142.01870000033523,19985.935700000482,205.62776659959758
1785096719,100,,Aggregated,14.600000,0.000000,7300,9200,11000,13000,14000,15000,16000,17000,20000,20000,20000,517,0,7300,8096.85343945839,7.649600000149803,19985.935700000482,205.04255319148936
1785096720,100,,Aggregated,15.600000,0.000000,7100,9100,11000,13000,14000,15000,16000,17000,20000,20000,20000,544,0,7100,7959.364156617626,7.649600000149803,19985.935700000482,204.8933823529412
1785096721,100,,Aggregated,15.800000,0.000000,7000,8900,11000,12000,14000,15000,16000,17000,20000,20000,20000,562,0,7000,7868.617309252642,7.198100000096019,19985.935700000482,205.22419928825622
1785096722,100,,Aggregated,17.000000,0.000000,6900,8900,11000,12000,14000,15000,16000,17000,20000,20000,20000,584,0,6900,7776.905400342442,7.198100000096019,19985.935700000482,204.82191780821918
1785096723,100,,Aggregated,18.100000,0.000000,6900,8800,11000,12000,14000,15000,16000,17000,20000,20000,20000,600,0,6800,7704.44342666664,7.198100000096019,19985.935700000482,204.73666666666668
1785096724,100,,Aggregated,18.600000,0.000000,6800,8700,10000,12000,14000,15000,16000,17000,20000,20000,20000,616,0,6800,7621.11831412335,7.198100000096019,19985.935700000482,204.94480519480518
1785096725,100,,Aggregated,19.200000,0.000000,6700,8600,10000,11000,14000,15000,16000,17000,20000,20000,20000,640,0,6700,7519.482609374978,7.198100000096019,19985.935700000482,204.68125
1785096726,100,,Aggregated,19.400000,0.000000,6600,8400,10000,11000,14000,15000,16000,17000,20000,20000,20000,664,0,6600,7406.046508283117,7.198100000096019,19985.935700000482,204.4367469879518
