Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784484948,100,,Aggregated,9.500000,0.000000,2900,3500,3800,4100,5500,9900,14000,14000,15000,15000,15000,147,0,2900,3441.676365305253,202.75080000283197,14877.881599997636,204.7278911564626
1784484949,100,,Aggregated,8.800000,0.000000,3100,3600,4000,4400,5500,10000,14000,15000,15000,15000,15000,154,0,3100,3549.2443474018705,202.75080000283197,14877.881599997636,206.1038961038961
1784484950,100,,Aggregated,9.200000,0.000000,3200,3700,4000,4300,5500,9900,14000,15000,15000,15000,15000,163,0,3200,3576.5998828211623,202.75080000283197,14877.881599997636,206.6073619631902
1784484951,100,,Aggregated,8.500000,0.000000,3300,3800,4000,4400,6000,10000,14000,15000,17000,17000,17000,175,0,3300,3703.4672948565067,202.75080000283197,16586.842299991986,205.50285714285715
1784484952,100,,Aggregated,8.600000,0.000000,3300,3900,4200,4500,6000,10000,15000,17000,18000,18000,18000,181,0,3300,3808.0668027618212,202.75080000283197,17698.338099988177,205.4972375690608
1784484953,100,,Aggregated,9.000000,0.000000,3500,3900,4400,4700,6100,11000,15000,18000,19000,19000,19000,190,0,3400,3936.0001510520783,202.75080000283197,18922.37300000852,205.9578947368421
1784484954,100,,Aggregated,9.000000,0.000000,3600,4000,4500,4700,6200,12000,18000,20000,20000,20000,20000,197,0,3600,4118.793454821793,202.75080000283197,19599.539999995613,205.18274111675126
1784484955,100,,Aggregated,9.000000,0.000000,3600,4200,4500,4700,6200,12000,18000,20000,20000,20000,20000,204,0,3600,4207.641905391795,202.75080000283197,20389.889900019625,206.2058823529412
1784484956,100,,Aggregated,8.200000,0.000000,3800,4400,4600,4800,6600,12000,19000,20000,22000,22000,22000,226,0,3800,4362.519059734331,202.75080000283197,22052.64029998216,204.28318584070797
1784484957,100,,Aggregated,8.700000,0.000000,3900,4400,4600,4800,6600,14000,20000,20000,23000,23000,23000,236,0,3800,4439.152746186079,202.75080000283197,23164.989599987166,204.83050847457628
1784484958,100,,Aggregated,8.700000,0.000000,3900,4400,4600,4800,6600,14000,20000,20000,23000,23000,23000,236,0,3800,4439.152746186079,202.75080000283197,23164.989599987166,204.83050847457628
1784484959,100,,Aggregated,10.000000,0.000000,3900,4400,4600,4900,6600,15000,20000,24000,25000,25000,25000,255,0,3900,4690.277111372573,202.75080000283197,24960.94729998731,204.28627450980392
1784484960,100,,Aggregated,9.600000,0.000000,4000,4400,4600,4800,6600,14000,20000,24000,25000,25000,25000,267,0,4000,4667.603499250842,202.75080000283197,24960.94729998731,205.66666666666666
1784484961,100,,Aggregated,9.900000,0.000000,4000,4400,4600,4800,6600,15000,22000,25000,27000,27000,27000,274,0,4000,4743.152557299081,202.75080000283197,26541.854599985527,205.76642335766422
1784484962,100,,Aggregated,10.100000,0.000000,4000,4400,4600,4800,6400,15000,23000,25000,28000,28000,28000,297,0,4000,4775.375788215205,202.75080000283197,28073.94309999654,205.03367003367003
1784484963,100,,Aggregated,10.400000,0.000000,4000,4400,4600,4800,6400,15000,23000,25000,29000,29000,29000,306,0,4000,4840.185966339644,202.75080000283197,29198.246600019047,204.7516339869281
1784484964,100,,Aggregated,10.400000,0.000000,4000,4400,4600,4800,6400,15000,23000,25000,29000,29000,29000,306,0,4000,4840.185966339644,202.75080000283197,29198.246600019047,204.7516339869281
1784484965,100,,Aggregated,11.600000,0.000000,4100,4400,4600,4900,6400,15000,25000,28000,31000,31000,31000,327,0,4100,4989.84448440353,202.75080000283197,31161.676899995655,203.9724770642202
1784484966,100,,Aggregated,11.600000,0.000000,4100,4400,4600,5000,6400,17000,25000,29000,32000,32000,32000,338,0,4100,5056.702513905234,202.75080000283197,31978.355700004613,203.92899408284023
1784484967,100,,Aggregated,10.200000,0.000000,4100,4500,4700,5100,6400,18000,27000,31000,33000,33000,33000,352,0,4100,5211.946129261378,202.75080000283197,33163.38089999044,203.64772727272728
1784484968,100,,Aggregated,12.300000,0.000000,4200,4500,4800,5400,6600,18000,28000,32000,33000,33000,33000,364,0,4200,5287.912872527579,202.75080000283197,33196.71109999763,203.21428571428572
1784484969,100,,Aggregated,12.300000,0.000000,4200,4500,4800,5400,6600,18000,28000,32000,33000,33000,33000,364,0,4200,5287.912872527579,202.75080000283197,33196.71109999763,203.21428571428572
1784484970,100,,Aggregated,11.600000,0.000000,4200,4600,4800,5500,6900,20000,31000,33000,36000,36000,36000,379,0,4200,5442.586107651865,202.75080000283197,35726.02729999926,203.06332453825857
1784484971,100,,Aggregated,11.600000,0.000000,4200,4600,4900,5500,7000,20000,31000,33000,36000,36000,36000,388,0,4200,5517.135090206495,202.75080000283197,35726.02729999926,203.34536082474227
1784484972,100,,Aggregated,10.900000,0.000000,4300,4700,5000,5500,6900,20000,31000,33000,36000,36000,36000,400,0,4300,5517.009656750378,202.75080000283197,35726.02729999926,203.405
1784484973,100,,Aggregated,12.100000,0.000000,4300,4700,5100,5500,6900,20000,31000,33000,38000,38000,38000,413,0,4300,5593.779010411952,202.75080000283197,37806.48170001223,203.9685230024213
1784484974,100,,Aggregated,10.300000,0.000000,4300,4800,5300,5500,7000,20000,32000,35000,39000,39000,39000,426,0,4300,5674.82761737114,202.75080000283197,38964.80600000359,204.49765258215962
1784484975,100,,Aggregated,10.300000,0.000000,4300,4800,5300,5500,7000,20000,32000,35000,39000,39000,39000,426,0,4300,5674.82761737114,202.75080000283197,38964.80600000359,204.49765258215962
1784484976,100,,Aggregated,10.700000,0.000000,4400,4900,5500,5700,7300,20000,32000,35000,41000,41000,41000,444,0,4400,5774.017948198492,202.75080000283197,40788.55160000967,204.53153153153153
1784484977,100,,Aggregated,12.000000,0.000000,4400,5000,5600,5800,7600,20000,33000,38000,42000,42000,42000,456,0,4400,5940.473200658229,202.75080000283197,41700.80310001504,204.55263157894737
1784484978,100,,Aggregated,9.900000,0.000000,4500,5100,5600,5900,7600,20000,33000,38000,42000,42000,42000,468,0,4500,5941.030802136982,202.75080000283197,41700.80310001504,204.95299145299145
1784484979,100,,Aggregated,10.600000,0.000000,4500,5200,5600,5900,7600,20000,33000,39000,44000,44000,44000,478,0,4500,6011.241852092173,202.75080000283197,43566.7056000093,205.581589958159
1784484980,100,,Aggregated,10.400000,0.000000,4500,5300,5600,5900,7600,20000,35000,41000,45000,45000,45000,492,0,4500,6079.270807113917,202.75080000283197,44692.91399998474,206.0569105691057
1784484981,100,,Aggregated,10.400000,0.000000,4500,5300,5600,5900,7600,20000,35000,41000,45000,45000,45000,492,0,4500,6079.270807113917,202.75080000283197,44692.91399998474,206.0569105691057
1784484982,100,,Aggregated,11.400000,0.000000,4600,5400,5800,5900,7700,20000,35000,41000,47000,47000,47000,514,0,4600,6173.410993190918,202.75080000283197,46922.76360001415,205.91050583657588
1784484984,100,,Aggregated,11.400000,0.000000,4600,5400,5800,5900,7700,20000,35000,41000,47000,47000,47000,514,0,4600,6173.410993190918,202.75080000283197,46922.76360001415,205.91050583657588
1784484985,100,,Aggregated,10.400000,0.000000,4700,5500,5800,6000,8000,22000,36000,42000,49000,49000,49000,529,0,4700,6353.976588280091,202.75080000283197,48702.50020001549,206.062381852552
1784484986,100,,Aggregated,11.400000,0.000000,4700,5500,5900,6100,8000,22000,38000,44000,50000,50000,50000,542,0,4700,6455.935240037154,202.75080000283197,50120.09620000026,206.4280442804428
1784484987,100,,Aggregated,10.100000,0.000000,4800,5600,5900,6200,8300,23000,39000,45000,51000,51000,51000,549,0,4800,6546.364000000102,202.75080000283197,51165.10169999674,206.79234972677597
1784484988,100,,Aggregated,10.100000,0.000000,4800,5600,5900,6200,8300,23000,39000,45000,51000,51000,51000,549,0,4800,6546.364000000102,202.75080000283197,51165.10169999674,206.79234972677597
